,NOSE_x,NOSE_y,NOSE_z,NOSE_vis,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_INNER_vis,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_vis,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,LEFT_EYE_OUTER_vis,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_INNER_vis,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_vis,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,RIGHT_EYE_OUTER_vis,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,LEFT_EAR_vis,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,RIGHT_EAR_vis,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_LEFT_vis,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,MOUTH_RIGHT_vis,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_SHOULDER_vis,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_SHOULDER_vis,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,LEFT_ELBOW_vis,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,RIGHT_ELBOW_vis,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,LEFT_WRIST_vis,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,RIGHT_WRIST_vis,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,LEFT_PINKY_vis,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,RIGHT_PINKY_vis,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,LEFT_INDEX_vis,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,RIGHT_INDEX_vis,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,LEFT_THUMB_vis,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,RIGHT_THUMB_vis,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_HIP_vis,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_HIP_vis,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_KNEE_vis,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_KNEE_vis,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,LEFT_ANKLE_vis,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,RIGHT_ANKLE_vis,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,LEFT_HEEL_vis,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,RIGHT_HEEL_vis,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,LEFT_FOOT_INDEX_vis,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_vis,label
1418,0.580951988697052,0.24887371063232422,-0.041212599724531174,1.0,0.578883945941925,0.23835395276546478,-0.06115991994738579,1.0,0.5764433741569519,0.2389405369758606,-0.06106927618384361,0.9998533725738525,0.5740286111831665,0.23933762311935425,-0.061195600777864456,1.0,0.5817313194274902,0.23677442967891693,-0.05377790331840515,1.0,0.5799826383590698,0.23569558560848236,-0.053616710007190704,0.9998421669006348,0.58563631772995,0.23488084971904755,-0.05361928045749664,1.0,0.5695226192474365,0.24675357341766357,-0.11158186197280884,0.999755322933197,0.5907426476478577,0.2432876080274582,-0.06608068943023682,0.9998086094856262,0.5766333937644958,0.2626965641975403,-0.05643128603696823,0.9994152784347534,0.5814765691757202,0.2586022615432739,-0.046031445264816284,0.9988870024681091,0.5479977130889893,0.30368921160697937,-0.1467989683151245,0.9988343119621277,0.6155179738998413,0.3066916763782501,-0.04572710394859314,0.9983067512512207,0.5526317358016968,0.20313407480716705,-0.18419256806373596,0.9207162261009216,0.6210800409317017,0.2590298652648926,0.010852831415832043,0.3118783235549927,0.574677586555481,0.10003245621919632,-0.2660001814365387,0.9481996893882751,0.6066663265228271,0.14496824145317078,0.00739281577989459,0.4250648617744446,0.5759877562522888,0.0791282132267952,-0.3005944490432739,0.9187924265861511,0.608256995677948,0.12205862253904343,-0.012606428004801273,0.43871039152145386,0.581799328327179,0.08029092103242874,-0.30637386441230774,0.9190770983695984,0.6027742028236389,0.11677422374486923,-0.02405320480465889,0.4521258771419525,0.5822247862815857,0.0943278968334198,-0.27140146493911743,0.9089793562889099,0.599032461643219,0.12466173619031906,0.00040953775169327855,0.4734145700931549,0.5594324469566345,0.5629027485847473,-0.04593350738286972,0.9991150498390198,0.593769371509552,0.5617151856422424,0.046489570289850235,0.9989200830459595,0.5650454759597778,0.7417096495628357,0.025169219821691513,0.8294486999511719,0.5914809703826904,0.7186238169670105,0.15763142704963684,0.16861571371555328,0.5711663961410522,0.8998937010765076,0.08629702776670456,0.6464584469795227,0.5890152454376221,0.8659742474555969,0.25873860716819763,0.1502252221107483,0.5796080231666565,0.9234411120414734,0.08995367586612701,0.7140917181968689,0.5849021673202515,0.8847149014472961,0.26431432366371155,0.2893977165222168,0.5582298040390015,0.9385420680046082,0.043122731149196625,0.256408154964447,0.5885385274887085,0.9052868485450745,0.21148139238357544,0.06410475820302963,Tadasana
1419,0.5814988017082214,0.24965013563632965,0.032780956476926804,1.0,0.5807027816772461,0.2385350465774536,0.008251235820353031,1.0,0.5776650905609131,0.23857007920742035,0.008169401437044144,0.999991774559021,0.5747454166412354,0.23859308660030365,0.0080956369638443,1.0,0.5882705450057983,0.23897282779216766,0.014858872629702091,1.0,0.5902992486953735,0.23857389390468597,0.014983591623604298,0.9999945163726807,0.59342360496521,0.23849879205226898,0.015115413814783096,1.0,0.5701294541358948,0.24686990678310394,-0.07250107079744339,0.9999855756759644,0.5962862968444824,0.2468695193529129,-0.03713399916887283,0.9999958276748657,0.5744494795799255,0.2620645761489868,0.008474224247038364,0.9999732971191406,0.5827481150627136,0.2607610523700714,0.017915450036525726,0.9999380111694336,0.5419487357139587,0.2908121645450592,-0.1360548883676529,0.9998180270195007,0.6183412075042725,0.31541523337364197,-0.0017955121584236622,0.9992398023605347,0.5534590482711792,0.19048522412776947,-0.1426836997270584,0.991954505443573,0.6319224238395691,0.3821694552898407,0.1290416121482849,0.3007902503013611,0.5761942863464355,0.09697455167770386,-0.21546238660812378,0.9937923550605774,0.6099618673324585,0.343343585729599,0.2903612554073334,0.17622673511505127,0.5775763988494873,0.07556694746017456,-0.24917933344841003,0.989124059677124,0.6099216938018799,0.3373459279537201,0.30986136198043823,0.1900305449962616,0.5818772912025452,0.0768614187836647,-0.2468014657497406,0.9893101453781128,0.6041572690010071,0.3308340013027191,0.2991306185722351,0.19039815664291382,0.5835391879081726,0.08885691314935684,-0.21829372644424438,0.9829739332199097,0.601652204990387,0.33242443203926086,0.2897189259529114,0.22862140834331512,0.555041491985321,0.5619661211967468,-0.049442943185567856,0.9998441934585571,0.5971750020980835,0.5620758533477783,0.049919746816158295,0.9998316764831543,0.558102011680603,0.744360625743866,0.011676797643303871,0.9876783490180969,0.5947642922401428,0.7156455516815186,0.1892726719379425,0.7131060361862183,0.5702031850814819,0.9118742346763611,0.043209269642829895,0.9385125041007996,0.5902141332626343,0.8571130633354187,0.30480077862739563,0.45817825198173523,0.5798982977867126,0.9350457191467285,0.044948551803827286,0.9377901554107666,0.5873185396194458,0.8775632381439209,0.312326043844223,0.6783681511878967,0.5521820783615112,0.9434077739715576,-0.0012336261570453644,0.7946788668632507,0.5871176719665527,0.8899804949760437,0.2776127755641937,0.3461492359638214,Tadasana
1420,0.5811218619346619,0.24927592277526855,-0.08041981607675552,1.0,0.5795155763626099,0.23818011581897736,-0.09134521335363388,1.0,0.5773806571960449,0.23843781650066376,-0.09126204252243042,0.9999709129333496,0.5759257078170776,0.23858976364135742,-0.09132911264896393,1.0,0.5840390920639038,0.2377774715423584,-0.07891777157783508,1.0,0.584561288356781,0.23710821568965912,-0.07881868630647659,0.9999731779098511,0.5856173038482666,0.23673325777053833,-0.07883297652006149,1.0,0.5737035870552063,0.24755720794200897,-0.1081714853644371,0.9999562501907349,0.5870126485824585,0.24530363082885742,-0.052729908376932144,0.9999700784683228,0.5752497911453247,0.2624194920063019,-0.08404673635959625,0.9998669624328613,0.5804343819618225,0.2606664001941681,-0.06762883812189102,0.9997889399528503,0.5553389191627502,0.2946203649044037,-0.1582479327917099,0.9997356534004211,0.6065124869346619,0.31404370069503784,0.006079853978008032,0.999386191368103,0.5552240610122681,0.19145052134990692,-0.2229272723197937,0.9891132116317749,0.6140397191047668,0.2727058529853821,0.10092028230428696,0.31610986590385437,0.575981080532074,0.09375373274087906,-0.3089676797389984,0.9856036901473999,0.6008674502372742,0.1915103942155838,0.13627034425735474,0.276845782995224,0.578283429145813,0.07350829988718033,-0.34666314721107483,0.9717982411384583,0.6023304462432861,0.1739053726196289,0.13168595731258392,0.30509763956069946,0.5822740793228149,0.07501925528049469,-0.34633639454841614,0.9716807007789612,0.5990216135978699,0.16784995794296265,0.11766070872545242,0.3292205333709717,0.5824155807495117,0.08441867679357529,-0.31259143352508545,0.9700957536697388,0.596568763256073,0.17541418969631195,0.1300158053636551,0.376270055770874,0.5616116523742676,0.5617286562919617,-0.06055282801389694,0.9992333650588989,0.590000569820404,0.561679482460022,0.061013106256723404,0.9995606541633606,0.5623764395713806,0.7459089159965515,-0.00455839978531003,0.9586231112480164,0.5927820801734924,0.716655433177948,0.12515243887901306,0.444611519575119,0.567774772644043,0.9092305302619934,0.05913741514086723,0.7727717161178589,0.5898923277854919,0.8665528893470764,0.21476547420024872,0.22389276325702667,0.5777201056480408,0.9308710098266602,0.06336521357297897,0.8401126265525818,0.5880424976348877,0.8881714940071106,0.21894808113574982,0.35785189270973206,0.5510392189025879,0.9499817490577698,0.002009656047448516,0.46940872073173523,0.590243399143219,0.919771134853363,0.1555453985929489,0.12572669982910156,Tadasana
1421,0.5817421674728394,0.2497408390045166,-0.15114934742450714,1.0,0.5830450057983398,0.23803627490997314,-0.14087700843811035,1.0,0.5834269523620605,0.2384520024061203,-0.140839084982872,0.9998624324798584,0.5839436054229736,0.238850936293602,-0.14086250960826874,1.0,0.5813314914703369,0.23741811513900757,-0.12953639030456543,1.0,0.5805231332778931,0.2367330938577652,-0.12944073975086212,0.9999417066574097,0.5798042416572571,0.23634110391139984,-0.12956438958644867,1.0,0.5831140279769897,0.24761086702346802,-0.1103021577000618,0.9998910427093506,0.5780836939811707,0.24434809386730194,-0.09047555178403854,0.999933123588562,0.5814889669418335,0.26330235600471497,-0.13037438690662384,0.9995704293251038,0.5787678956985474,0.2614324986934662,-0.11535787582397461,0.9995554089546204,0.577260434627533,0.3019565939903259,-0.1296287328004837,0.9990829229354858,0.5758318901062012,0.3088394105434418,-0.05111141875386238,0.9996179342269897,0.5749544501304626,0.19463950395584106,-0.17365066707134247,0.9864805936813354,0.5815162062644958,0.2272942066192627,-0.02472493052482605,0.7333173155784607,0.582797110080719,0.0941745862364769,-0.21170349419116974,0.9592230319976807,0.5843169689178467,0.1334693878889084,-0.041865359991788864,0.4519321918487549,0.5826330184936523,0.07205672562122345,-0.2477644830942154,0.892397403717041,0.5887393355369568,0.11323907971382141,-0.07442376762628555,0.3540918231010437,0.584843635559082,0.07236960530281067,-0.24560922384262085,0.8915677666664124,0.5876898765563965,0.10691516846418381,-0.09288813173770905,0.3785000443458557,0.5847663283348083,0.08135907351970673,-0.21534568071365356,0.9043554067611694,0.5855945944786072,0.11336618661880493,-0.054149460047483444,0.43601298332214355,0.5769239068031311,0.5564102530479431,-0.04351145774126053,0.9961169958114624,0.5706276893615723,0.55881667137146,0.04387345537543297,0.9992372989654541,0.5726776123046875,0.7371372580528259,0.0014260148163884878,0.9404510259628296,0.5780689716339111,0.7319629192352295,0.073275126516819,0.6724023818969727,0.5710815191268921,0.8883209824562073,0.10464226454496384,0.45723992586135864,0.5827983617782593,0.8855724930763245,0.18570688366889954,0.3230624496936798,0.5745041370391846,0.9081676006317139,0.11013004183769226,0.352198988199234,0.5821799039840698,0.9055338501930237,0.1910426765680313,0.19269083440303802,0.5634045004844666,0.937373161315918,0.03269180655479431,0.2567720413208008,0.5878301858901978,0.9306991696357727,0.0996340736746788,0.1519109308719635,Tadasana
1422,0.5829240083694458,0.2508302330970764,-0.12391293793916702,1.0,0.584371030330658,0.23812709748744965,-0.09988135099411011,1.0,0.5861696600914001,0.23806063830852509,-0.0998634472489357,0.9999769926071167,0.5881709456443787,0.23795384168624878,-0.09988919645547867,1.0,0.5783630013465881,0.238359272480011,-0.10430672764778137,1.0,0.575930655002594,0.2377786785364151,-0.10421213507652283,0.9999880790710449,0.573509693145752,0.23729918897151947,-0.10429932922124863,1.0,0.589122474193573,0.24492031335830688,-0.004629969596862793,0.9999903440475464,0.568276584148407,0.2446189522743225,-0.033999692648649216,0.9999724626541138,0.5857204794883728,0.26415547728538513,-0.09022320061922073,0.9999459981918335,0.5787215828895569,0.26412132382392883,-0.09504704177379608,0.9999325275421143,0.5967562198638916,0.3057458996772766,-0.008134107105433941,0.9998990297317505,0.5584908723831177,0.3083416819572449,-0.02855783700942993,0.9999450445175171,0.5763657093048096,0.19833283126354218,0.00692462082952261,0.9829813838005066,0.5727769136428833,0.2084621638059616,-0.05672783404588699,0.9871516227722168,0.5944710373878479,0.10218226164579391,0.029108120128512383,0.8958671689033508,0.5783149600028992,0.10883396863937378,-0.08824489265680313,0.9232946038246155,0.5956985354423523,0.07408697158098221,0.0008504391298629344,0.7070000767707825,0.5824454426765442,0.087155781686306,-0.1176401898264885,0.7855675220489502,0.5997468829154968,0.06930429488420486,0.008126183412969112,0.7083215117454529,0.5822532773017883,0.07593154162168503,-0.11630463600158691,0.7758691906929016,0.598308801651001,0.0766667053103447,0.027321796864271164,0.735778272151947,0.5820010304450989,0.08104312419891357,-0.09270211309194565,0.8226140737533569,0.5895327925682068,0.5615416169166565,-0.004027456045150757,0.9985490441322327,0.5638301968574524,0.5590686202049255,0.004560396540910006,0.9998041987419128,0.5897200107574463,0.7366320490837097,0.04901401326060295,0.9742844700813293,0.5690091848373413,0.7337605357170105,0.0010201699333265424,0.9881077408790588,0.5811302661895752,0.8520718216896057,0.26954567432403564,0.22732803225517273,0.5759279727935791,0.8906493782997131,0.11329418420791626,0.6999280452728271,0.5811262726783752,0.8659428954124451,0.2870635688304901,0.12713445723056793,0.5764310956001282,0.9089663624763489,0.1186530664563179,0.2480592578649521,0.5815166234970093,0.8979825377464294,0.2063433825969696,0.2149331271648407,0.5822108387947083,0.9491639137268066,0.0008941321284510195,0.4151259660720825,Tadasana
